source_id	predicate	source_text	translation_text	translator	source_lang	translation_lang	status	auto_review_score	final_reviewer	review_notes	synonym_type
DOID:0110633	IAO:0000115	A congenital muscular dystrophy characterized by intrasarcoplasmic aggregates of desmin resulting in spinal rigidity, abnormal posture (limitation of neck and trunk flexure), progressive scoliosis of the spine, early marked cervico-axial muscle weakness with relatively preserved strength and function of the extremities and progressive respiratory insufficiency that has_material_basis_in homozygous or compound heterozygous mutation in the SEPN1 gene on chromosome 1p36.	Distrofia muscular congénita caracterizada por agregados intrasarcoplásmicos de desmina que provocan rigidez espinal, postura anormal (limitación de la flexión del cuello y del tronco), escoliosis progresiva de la columna vertebral, debilidad muscular cervicoaxial marcada precozmente con fuerza y función relativamente preservadas de las extremidades e insuficiencia respiratoria progresiva que tiene_su_base_material_en una mutación homocigota o heterocigota compuesta en el gen SEPN1 del cromosoma 1p36.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.6120000000000001			
DOID:0110634	IAO:0000115	A congenital muscular dystrophy characterized by autosomal recessive inheritance of proximal muscle weakness, muscle hypertrophy, and early respiratory failure that has_material_basis_in variation in the chromosome region 1q42.	Una distrofia muscular congénita caracterizada por la herencia autosómica recesiva de debilidad muscular proximal, hipertrofia muscular e insuficiencia respiratoria precoz que tiene_su_base_material_en la variación de la región cromosómica 1q42.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.6647500000000001			
DOID:0110635	IAO:0000115	A congenital muscular dystrophy characterized by autosomal recessive inheritance of muscular dystrophy with variable penetrance of intellectual disability and structural brain abnormalities that has_material_basis_in homozygous or compound heterozygous mutation in the FKRP gene on chromosome 19q13.3.	Una distrofia muscular congénita caracterizada por la herencia autosómica recesiva de la distrofia muscular con penetrancia variable de la discapacidad intelectual y anomalías estructurales del cerebro que tiene_su_base_material_en mutación homocigota o heterocigota compuesta en el gen FKRP en el cromosoma 19q13.3.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.6400000000000001			
DOID:0110636	IAO:0000115	A congenital muscular dystrophy characterized by autosomal recessive inheritance of muscle weakness that is apparent at birth or in the first 6 months of life and frequent development of periventricular white matter abnormalities that has_material_basis_in homozygous or compound heterozygous mutation in the LAMA2 gene on chromosome 6q22.	Una distrofia muscular congénita caracterizada por la herencia autosómica recesiva de debilidad muscular que se manifiesta al nacer o en los primeros 6 meses de vida y el desarrollo frecuente de anomalías periventriculares de la sustancia blanca que tiene_su_base_material_en mutación homocigota o heterocigota compuesta en el gen LAMA2 del cromosoma 6q22.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.6240000000000001			
DOID:0110637	IAO:0000115	A congenital muscular dystrophy characterized by autosomal recessive inheritance of muscular dystrophy with mental retardation and structural brain abnormalities that has_material_basis_in homozygous or compound heterozygous mutation in the LARGE gene on chromosome 22q12.	Una distrofia muscular congénita caracterizada por la herencia autosómica recesiva de la distrofia muscular con retraso mental y anomalías cerebrales estructurales que tiene_su_base_material_en la mutación homocigota o heterocigota compuesta en el gen LARGE en el cromosoma 22q12.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.6399999999999999			
DOID:0110668	IAO:0000115	A congenital myasthenic syndrome characterized by autosomal recessive inheritance of a postsynaptic defect affecting endplate maintenance of the NMJ and development of limb-girdle weakness in the first decade of life that has_material_basis_in homozygous or compound heterozygous mutation in the DOK7 gene on chromosome 4p16.3.	Síndrome miasténico congénito caracterizado por la herencia autosómica recesiva de un defecto postsináptico que afecta al mantenimiento de la placa terminal de la NMJ y el desarrollo de debilidad de la cintura de las extremidades en la primera década de la vida que tiene_su_base_material_en mutación homocigota o heterocigota compuesta en el gen DOK7 del cromosoma 4p16.3.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.62			
DOID:0110639	IAO:0000115	A congenital muscular dystrophy characterized by autosomal recessive inheritance that has_material_basis_in compound heterozygous mutation in the ITGA7 gene on chromosome 12q13.	Una distrofia muscular congénita caracterizada por una herencia autosómica recesiva que tiene_su_base_material_en una mutación heterocigota compuesta en el gen ITGA7 del cromosoma 12q13.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.7080000000000001			
DOID:0110640	IAO:0000115	A congenital muscular dystrophy characterized by autosomal dominant inheritance that has_material_basis_in heterozygous mutation in the LMNA gene on chromosome 1q22.	Una distrofia muscular congénita caracterizada por una herencia autosómica dominante que tiene_su_base_material_en una mutación heterocigota en el gen LMNA en el cromosoma 1q22.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.68			
DOID:0110657	IAO:0000115	A congenital myasthenic syndrome characterized by autosomal recessive inheritance of prominent defects of both the pre- and postsynaptic regions and muscle weakness that has_material_basis_in homozygous or compound heterozygous mutation in the AGRN gene on chromosome 1p.	Síndrome miasténico congénito caracterizado por la herencia autosómica recesiva de defectos prominentes de las regiones pre y postsináptica y debilidad muscular que tiene_su_base_material_en mutación homocigota o heterocigota compuesta en el gen AGRN del cromosoma 1p.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.6680000000000001			
DOID:0110658	IAO:0000115	A congenital myasthenic syndrome characterized by onset of progressive fatigable proximal muscle weakness in childhood that has_material_basis_in compound heterozygous mutation in the ALG14 gene on chromosome 1p21.	Un síndrome miasténico congénito caracterizado por la aparición de debilidad muscular proximal fatigable progresiva en la infancia que tiene_su_base_material_en mutación heterocigota compuesta en el gen ALG14 en el cromosoma 1p21.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.6560000000000001			
DOID:0110659	IAO:0000115	A congenital myasthenic syndrome characterized by autosomal dominant inheritance of presynaptic defects with onset of symptoms in early childhood that has_material_basis_in heterozygous mutation in the SYT2 gene on chromosome 1q32.	Síndrome miasténico congénito caracterizado por la herencia autosómica dominante de defectos presinápticos con inicio de los síntomas en la primera infancia que tiene_su_base_material_en mutación heterocigota en el gen SYT2 del cromosoma 1q32.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.6859999999999999			
DOID:0110660	IAO:0000115	A congenital myasthenic syndrome characterized by autosomal recessive inheritance of onset of proximal muscle weakness in the first decade that generally responds well to acetylcholinesterase inhibitor treatment that has_material_basis_in homozygous or compound heterozygous mutation in the GFPT1 gene on chromosome 2p13.	Síndrome miasténico congénito caracterizado por una herencia autosómica recesiva de aparición de debilidad muscular proximal en la primera década que generalmente responde bien al tratamiento con inhibidores de la acetilcolinesterasa que tiene_su_base_material_en mutación homocigota o heterocigota compuesta en el gen GFPT1 del cromosoma 2p13.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.6639999999999999			
DOID:0110661	IAO:0000115	A congenital myasthenic syndrome characterized by autosomal recessive inheritance of severe hypotonia associated with episodic apnea that has_material_basis_in homozygous or compound heterozygous mutation in the SLC5A7 gene on chromosome 2q12.	Síndrome miasténico congénito caracterizado por la herencia autosómica recesiva de hipotonía grave asociada a apnea episódica que tiene_su_base_material_en mutación homocigota o heterocigota compuesta en el gen SLC5A7 del cromosoma 2q12.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.668			
DOID:0110662	IAO:0000115	A congenital myasthenic syndrome characterized by defects in postsynaptic neuromuscular junctions with early-onset progressive muscle weakness that has_material_basis_in mutation in the CHRNA1 gene on chromosome 2q.	Un síndrome miasténico congénito caracterizado por defectos en las uniones neuromusculares postsinápticas con debilidad muscular progresiva de aparición temprana que tiene_su_base_material_en mutación en el gen CHRNA1 del cromosoma 2q.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.7040000000000001			
DOID:0110663	IAO:0000115	A congenital myasthenic syndrome characterized by predominantly autosomal dominant inheritance of defects in postsynaptic neuromuscular junctions and early-onset progressive muscle weakness that has_material_basis_in mutation in the CHRNA1 gene on chromosome 2q.	Síndrome miasténico congénito caracterizado por una herencia predominantemente autosómica dominante de defectos en las uniones neuromusculares postsinápticas y debilidad muscular progresiva de aparición temprana que tiene_su_base_material_en mutación en el gen CHRNA1 del cromosoma 2q.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.696			
DOID:0110664	IAO:0000115	A congenital myasthenic syndrome characterized by autosomal recessive inheritance of postsynaptic neuromuscular junction defects, low amplitude of the miniature endplate potential and current, and early-onset muscle weakness that has_material_basis_in compound heterozygous mutation in the CHRND gene on chromosome 2q37.	Un síndrome miasténico congénito caracterizado por la herencia autosómica recesiva de defectos de la unión neuromuscular postsináptica, baja amplitud del potencial y corriente de la placa terminal en miniatura y debilidad muscular de aparición temprana que tiene_su_base_material_en mutación heterocigota compuesta en el gen CHRND en el cromosoma 2q37.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.63675			
DOID:0110665	IAO:0000115	A congenital myasthenic syndrome characterized by autosomal recessive inheritance of postsynaptic neuromuscular junction defects resulting in rapid decay in endplate current and a failure to reach the threshold for depolarization and early onset progressive muscular weakness that has_material_basis_in homozygous or compound heterozygous mutation in the CHRND gene on chromosome 2q37.	Síndrome miasténico congénito caracterizado por la herencia autosómica recesiva de defectos postsinápticos de la unión neuromuscular que provocan un rápido decaimiento de la corriente de la placa terminal y una incapacidad para alcanzar el umbral de despolarización y debilidad muscular progresiva de aparición precoz que tiene_su_base_material_en una mutación homocigota o heterocigota compuesta en el gen CHRND del cromosoma 2q37.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.57075			
DOID:0110666	IAO:0000115	A congenital myasthenic syndrome characterized by autosomal dominant inheritance of postsynaptic neuromuscular junction defects resulting in prolonged synaptic currents and early-onset progressive muscle weakness that has_material_basis_in heterozygous mutation in the CHRND gene on chromosome 2q37.	Un síndrome miasténico congénito caracterizado por la herencia autosómica dominante de defectos postsinápticos de la unión neuromuscular que dan lugar a corrientes sinápticas prolongadas y debilidad muscular progresiva de aparición temprana que tiene_su_base_material_en mutación heterocigota en el gen CHRND en el cromosoma 2q37.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.6560000000000001			
DOID:0110667	IAO:0000115	A congenital myasthenic syndrome characterized by autosomal recessive inheritance of a defect within the synapse at the neuromuscular junction resulting in prolonged synaptic currents and action potentials that has_material_basis_in homozygous or compound heterozygous mutation in the COLQ gene on chromosome 3p25.	Síndrome miasténico congénito caracterizado por la herencia autosómica recesiva de un defecto en la sinapsis de la unión neuromuscular que provoca corrientes sinápticas y potenciales de acción prolongados y que tiene_su_base_material_en una mutación homocigota o heterocigota compuesta en el gen COLQ del cromosoma 3p25.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.6360000000000001			
DOID:0110669	IAO:0000115	A congenital myasthenic syndrome characterized by autosomal recessive inheritance of slowly progressive development of limb-girdle muscle weakness with onset in early childhood that has_material_basis_in homozygous mutation in the ALG2 gene on chromosome 9q22.	Síndrome miasténico congénito caracterizado por una herencia autosómica recesiva de desarrollo lentamente progresivo de debilidad muscular en las cinturas de las extremidades con inicio en la primera infancia que tiene_su_base_material_en una mutación homocigota en el gen ALG2 en el cromosoma 9q22.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.5905			
DOID:0110670	IAO:0000115	A congenital myasthenic syndrome characterized by autosomal recessive inheritance of defects in postsynaptic neuromuscular junctions, reduced miniature endplate potential amplitude, proximal muscle weakness and episodic respiratory insufficiency that has_material_basis_in homozygous or compound heterozygous mutation in the MUSK gene on chromosome 9q31.	Síndrome miasténico congénito caracterizado por la herencia autosómica recesiva de defectos en las uniones neuromusculares postsinápticas, amplitud reducida del potencial de la placa terminal en miniatura, debilidad muscular proximal e insuficiencia respiratoria episódica que tiene_su_base_material_en mutación homocigota o heterocigota compuesta en el gen MUSK del cromosoma 9q31.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.6719999999999999			
DOID:0110671	IAO:0000115	A congenital myasthenic syndrome characterized by autosomal recessive inheritance of a presynaptic defect resulting in onset of muscle weakeness in infancy or early childhood and a tendency to have sudden apneic episodes that has_material_basis_in homozygous or compound heterozygous mutation in the CHAT gene on chromosome 10q.	Síndrome miasténico congénito caracterizado por la herencia autosómica recesiva de un defecto presináptico que provoca la aparición de debilidad muscular en la infancia o la niñez temprana y una tendencia a sufrir episodios apneicos repentinos que tiene_su_base_material_en mutación homocigota o heterocigota compuesta en el gen CHAT del cromosoma 10q.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.59025			
DOID:0110672	IAO:0000115	A congenital myasthenic syndrome characterized by autosomal recessive inheritance of hypotonia, apneas, and feeding difficulties that has_material_basis_in homozygous or compound heterozygous mutation in the SLC18A3 gene on chromosome 10q11.	Síndrome miasténico congénito caracterizado por la herencia autosómica recesiva de hipotonía, apneas y dificultades de alimentación que tiene_su_base_material_en una mutación homocigota o heterocigota compuesta en el gen SLC18A3 del cromosoma 10q11.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.716			
DOID:0110673	IAO:0000115	A congenital myasthenic syndrome characterized by autosomal recessive inheritance of defects in the neuromuscular junction resulting in generalized muscle weakness, exercise intolerance, and respiratory insufficiency that has_material_basis_in homozygous mutation in the COL13A1 gene on chromosome 10q22.	Síndrome miasténico congénito caracterizado por la herencia autosómica recesiva de defectos en la unión neuromuscular que provocan debilidad muscular generalizada, intolerancia al ejercicio e insuficiencia respiratoria que tiene_su_base_material_en una mutación homocigota en el gen COL13A1 del cromosoma 10q22.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.6520000000000001			
DOID:0110674	IAO:0000115	A congenital myasthenic syndrome that has_material_basis_in compound heterozygous mutation in the LRP4 gene on chromosome 11p11.	Un síndrome miasténico congénito que tiene_su_base_material_en mutación heterocigota compuesta en el gen LRP4 en el cromosoma 11p11.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.6759999999999999			
DOID:0110675	IAO:0000115	A congenital myasthenic syndrome characterized by autosomal recessive inheritance of low amplitude of the miniature endplate potential and current resulting from deficiency of Acetylcholine Receptor (AChR) at the endplate that has_material_basis_in homozygous or compound heterozygous mutation in the RAPSN gene on chromosome 11p11.	Síndrome miasténico congénito caracterizado por la herencia autosómica recesiva de baja amplitud del potencial de la placa terminal en miniatura y corriente resultante de la deficiencia del receptor de acetilcolina (AChR) en la placa terminal que tiene_su_base_material_en mutación homocigota o heterocigota compuesta en el gen RAPSN en el cromosoma 11p11.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.6480000000000001			
DOID:0110676	IAO:0000115	A congenital myasthenic syndrome characterized by autosomal recessive inheritance of proximal muscle weakness, decremental response to repeated nerve stimulation in EMG studies, and favorable response to acetylcholinesterase inhibitors that has_material_basis_in compound heterozygous mutation in the DPAGT1 gene on chromosome 11q23.	Un síndrome miasténico congénito caracterizado por la herencia autosómica recesiva de debilidad muscular proximal, respuesta decremental a la estimulación nerviosa repetida en estudios EMG y respuesta favorable a los inhibidores de la acetilcolinesterasa que tiene_su_base_material_en mutación heterocigota compuesta en el gen DPAGT1 del cromosoma 11q23.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.64475			
DOID:0110677	IAO:0000115	A congenital myasthenic syndrome characterized by autosomal recessive inheritance of postsynaptic neuromuscular junction defects, early-onset progressive muscle weakness, and kinetic abnormalities of the AChR channel that has_material_basis_in homozygous or compound heterozygous mutation in the CHRNE gene on chromosome 17p13.	Un síndrome miasténico congénito caracterizado por la herencia autosómica recesiva de defectos postsinápticos de la unión neuromuscular, debilidad muscular progresiva de aparición temprana y anomalías cinéticas del canal AChR que tiene_su_base_material_en mutación homocigota o heterocigota compuesta en el gen CHRNE del cromosoma 17p13.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.676			
DOID:0110678	IAO:0000115	A congenital myasthenic syndrome characterized by postsynaptic neuromuscular junction defects, early-onset progressive muscle weakness, and prolonged opening and activity of the acetylcholine receptor channel that has_material_basis_in heterozygous or rarely biallelic mutation in the CHRNE gene on chromosome 17p13.	Síndrome miasténico congénito caracterizado por defectos postsinápticos de la unión neuromuscular, debilidad muscular progresiva de aparición temprana y apertura y actividad prolongadas del canal receptor de acetilcolina que tiene_su_base_material_en mutación heterocigótica o raramente bialélica en el gen CHRNE del cromosoma 17p13.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.656			
DOID:0110679	IAO:0000115	A congenital myasthenic syndrome characterized by autosomal recessive inheritance of postsynaptic neuromuscular junction defects, early-onset muscle weakness, and low amplitude of the miniature endplate potential and current that has_material_basis_in homozygous or compound heterozygous mutation in the CHRNE gene on chromosome 17p13.	Síndrome miasténico congénito caracterizado por la herencia autosómica recesiva de defectos postsinápticos de la unión neuromuscular, debilidad muscular de aparición precoz y baja amplitud del potencial y corriente miniatura de la placa terminal que tiene_su_base_material_en mutación homocigota o heterocigota compuesta en el gen CHRNE del cromosoma 17p13.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.6215			
DOID:0110680	IAO:0000115	A congenital myasthenic syndrome characterized by autosomal recessive inheritance of postsynaptic neuromuscular junction defects, early-onset muscle weakness, and low amplitude of the miniature endplate potential and current that has_material_basis_in compound heterozygous mutation in the CHRNB1 gene on chromosome 17p13.	Síndrome miasténico congénito caracterizado por la herencia autosómica recesiva de defectos postsinápticos de la unión neuromuscular, debilidad muscular de aparición precoz y baja amplitud del potencial y corriente miniatura de la placa terminal que tiene_su_base_material_en mutación heterocigota compuesta en el gen CHRNB1 del cromosoma 17p13.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.6335000000000001			
DOID:0110681	IAO:0000115	A congenital myasthenic syndrome characterized by autosomal dominant inheritance of postsynaptic neuromuscular junction defects, early-onset progressive muscle weakness, and prolonged opening and activity of the acetylcholine receptor channel that has_material_basis_in heterozygous mutation in the CHRNB1 gene on chromosome 17p13.	Un síndrome miasténico congénito caracterizado por la herencia autosómica dominante de defectos postsinápticos de la unión neuromuscular, debilidad muscular progresiva de aparición temprana y apertura y actividad prolongadas del canal receptor de acetilcolina que tiene_su_base_material_en mutación heterocigota en el gen CHRNB1 del cromosoma 17p13.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.656			
DOID:0110682	IAO:0000115	A congenital myasthenic syndrome that has_material_basis_in heterozygous or homozygous mutation in the SCN4A gene on chromosome 17q23.	Un síndrome miasténico congénito que tiene_su_base_material_en una mutación heterocigota u homocigota en el gen SCN4A en el cromosoma 17q23.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.6560000000000001			
DOID:0110683	IAO:0000115	A congenital myasthenic syndrome characterized by autosomal dominant inheritance of presynaptic neuromuscular junction defects, early-onset muscle weakness, easy fatigability, delayed psychomotor development and ataxia that has_material_basis_in heterozygous mutation in the SNAP25 gene on chromosome 20p11.	Síndrome miasténico congénito caracterizado por la herencia autosómica dominante de defectos presinápticos de la unión neuromuscular, debilidad muscular de aparición precoz, fatigabilidad fácil, retraso del desarrollo psicomotor y ataxia que tiene_su_base_material_en mutación heterocigota en el gen SNAP25 del cromosoma 20p11.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.629			
DOID:0110711	IAO:0000115	A hypotrichosis that has_material_basis_in a autosomal recessive mutation of the CDH3 gene on chromosome 16q22.1.	Una hipotricosis que tiene_su_base_material_en una mutación autosómica recesiva del gen CDH3 en el cromosoma 16q22.1.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.6915			
DOID:0110712	IAO:0000115	A congenital stationary night blindness characterized by congenital static night blindness, a golden or gray-white discoloration of the fundus that disappears in the dark-adapted state and typically normal function of all other visual functions that has_material_basis_in homozygous or compound heterozygous mutation in the SAG gene on chromosome 2q37.	Una ceguera nocturna estacionaria congénita caracterizada por ceguera nocturna estática congénita, una decoloración dorada o gris-blanquecina del fondo de ojo que desaparece en el estado de adaptación a la oscuridad y un funcionamiento típicamente normal de todas las demás funciones visuales que tiene_su_base_material_en mutación homocigota o heterocigota compuesta en el gen SAG del cromosoma 2q37.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.57725			
DOID:0110713	IAO:0000115	A congenital stationary night blindness characterized by congenital static night blindness, a golden or gray-white discoloration of the fundus that disappears in the dark-adapted state and typically normal function of all other visual functions that has_material_basis_in homozygous mutation in the GRK1 gene on chromosome 13q34.	Una ceguera nocturna estacionaria congénita caracterizada por ceguera nocturna estática congénita, una decoloración dorada o gris-blanquecina del fondo de ojo que desaparece en el estado de adaptación a la oscuridad y un funcionamiento típicamente normal de todas las demás funciones visuales que tiene_su_base_material_en una mutación homocigota en el gen GRK1 del cromosoma 13q34.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.5735			
DOID:0110714	IAO:0000115	A congenital stationary night blindness characterized by autosomal recessive inheritance that has_material_basis_in homozygous mutation in the GNAT1 gene on chromosome 3p21.	Una ceguera nocturna estacionaria congénita caracterizada por una herencia autosómica recesiva que tiene_su_base_material_en una mutación homocigota en el gen GNAT1 del cromosoma 3p21.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.6880000000000001			
DOID:0110715	IAO:0000115	A congenital stationary night blindness characterized by autosomal dominant inheritance that has_material_basis_in heterozygous mutation in the GNAT1 gene on chromosome 3p21.	Una ceguera nocturna estacionaria congénita caracterizada por una herencia autosómica dominante que tiene_su_base_material_en una mutación heterocigota en el gen GNAT1 en el cromosoma 3p21.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.6880000000000001			
DOID:0110862	IAO:0000115	A congenital stationary night blindness characterized by autosomal dominant inheritance that has_material_basis_in mutations in the RHO gene on chromosome 3q22.1.	Una ceguera nocturna estacionaria congénita caracterizada por una herencia autosómica dominante que tiene_su_base_material_en mutaciones en el gen RHO del cromosoma 3q22.1.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.7135			
DOID:0110863	IAO:0000115	A congenital stationary night blindness characterized by autosomal dominant inhertance that has_material_basis_in heterozygous mutation in the PDE6B gene on chromosome 4p16.	Una ceguera nocturna estacionaria congénita caracterizada por una herencia autosómica dominante que tiene_su_base_material_en una mutación heterocigota en el gen PDE6B del cromosoma 4p16.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.664			
DOID:0110864	IAO:0000115	A congenital stationary night blindness characterized by autosomal recessive inheritance that has_material_basis_in compound heterozygous mutation in the LRIT3 gene on chromosome 4q25.	Una ceguera nocturna estacionaria congénita caracterizada por una herencia autosómica recesiva que tiene_su_base_material_en una mutación heterocigota compuesta en el gen LRIT3 del cromosoma 4q25.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.6880000000000001			
DOID:0110865	IAO:0000115	A congenital stationary night blindness characterized by autosomal recessive inheritance that has_material_basis_in mutation in the GRM6 gene on chromosome 5q35.	Una ceguera nocturna estacionaria congénita caracterizada por una herencia autosómica recesiva que tiene_su_base_material_en mutación en el gen GRM6 del cromosoma 5q35.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.73525			
DOID:0110866	IAO:0000115	A congenital stationary night blindness characterized by autosomal recessive inheritance that has_material_basis_in homozygous or compound heterozygous mutation in the GNB3 gene on chromosome 12p13.	Una ceguera nocturna estacionaria congénita caracterizada por una herencia autosómica recesiva que tiene_su_base_material_en una mutación homocigota o heterocigota compuesta en el gen GNB3 del cromosoma 12p13.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.6960000000000001			
DOID:0110867	IAO:0000115	A congenital stationary night blindness characterized by autosomal recessive that has_material_basis_in homozygous or compound heterozygous mutation in the TRPM1 gene on chromosome 15q13-q14.	Una ceguera nocturna estacionaria congénita caracterizada por autosómica recesiva que tiene_su_base_material_en mutación homocigota o heterocigota compuesta en el gen TRPM1 en el cromosoma 15q13-q14.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.696			
DOID:0110868	IAO:0000115	A congenital stationary night blindness characterized by autosomal recessive inheritance that has_material_basis_in homozygous mutation in the SLC24A1 gene on chromosome 15q22.	Una ceguera nocturna estacionaria congénita caracterizada por una herencia autosómica recesiva que tiene_su_base_material_en una mutación homocigota en el gen SLC24A1 del cromosoma 15q22.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.6880000000000001			
DOID:0110869	IAO:0000115	A congenital stationary night blindness characterized by autosomal recessive inheritance that has_material_basis_in homozygous or compound heterozygous mutation in the GPR179 gene on chromosome 17q12.	Una ceguera nocturna estacionaria congénita caracterizada por una herencia autosómica recesiva que tiene_su_base_material_en una mutación homocigota o heterocigota compuesta en el gen GPR179 del cromosoma 17q12.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.6960000000000001			
DOID:0110870	IAO:0000115	A congenital stationary night blindness that has_material_basis_in mutation in the NYX gene on chromosome Xp11.4.	Una ceguera nocturna estacionaria congénita que tiene_su_base_material_en mutación en el gen NYX en el cromosoma Xp11.4.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.6970000000000001			
DOID:0110871	IAO:0000115	A congenital stationary night blindness that has_material_basis_in mutation in the CACNA1F gene on chromosome Xp11.23.	Una ceguera nocturna estacionaria congénita que tiene_su_base_material_en mutación en el gen CACNA1F en el cromosoma Xp11.23.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.6970000000000001			
DOID:0110872	IAO:0000115	A holoprosencephaly that has_material_basis_in mutation in the homeobox-containing SIX3 gene on chromosome 2p21.	Una holoprosencefalia que tiene_su_base_material_en mutación en el gen SIX3 que contiene homeobox en el cromosoma 2p21.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.597			
DOID:4621	IAO:0000115	A congenital nervous system abnormality characterized by failed or incomplete separation of the forebrain early in gestation; it is accompanied by a spectrum of characteristic craniofacial anomalies.	Anomalía congénita del sistema nervioso caracterizada por una separación fallida o incompleta del cerebro anterior al principio de la gestación ;que se acompaña de un espectro de anomalías craneofaciales características.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.7202500000000001			
DOID:0110873	IAO:0000115	A holoprosencephaly that has_material_basis_in heterozygous mutation in the GLI2 gene on chromosome 2q14.	Una holoprosencefalia que tiene_su_base_material_en una mutación heterocigota en el gen GLI2 del cromosoma 2q14.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.6240000000000001			
DOID:0110874	IAO:0000115	A holoprosencephaly that has_material_basis_in variation in the chromosome region 2q37.1-q37.3.	Una holoprosencefalia que tiene_su_base_material_en la variación de la región cromosómica 2q37.1-q37.3.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.58925			
DOID:0110875	IAO:0000115	A holoprosencephaly that has_material_basis_in heterozygous mutation in the SHH gene on chromosome 7q36.	Una holoprosencefalia que tiene_su_base_material_en una mutación heterocigota en el gen SHH del cromosoma 7q36.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.6240000000000001			
DOID:0110876	IAO:0000115	A holoprosencephaly that has_material_basis_in heterozygous mutation in the PTCH1 gene on chromosome 9q22.	Una holoprosencefalia que tiene_su_base_material_en una mutación heterocigota en el gen PTCH1 del cromosoma 9q22.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.6240000000000001			
DOID:0110877	IAO:0000115	A holoprosencephaly that has_material_basis_in heterozygous mutation in the CDON gene on chromosome 11q24.	Una holoprosencefalia que tiene_su_base_material_en una mutación heterocigota en el gen CDON del cromosoma 11q24.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.6240000000000001			
DOID:0110878	IAO:0000115	A holoprosencephaly that has_material_basis_in heterozygous mutation in the ZIC2 gene on chromosome 13q32.	Una holoprosencefalia que tiene_su_base_material_en una mutación heterocigota en el gen ZIC2 del cromosoma 13q32.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.6240000000000001			
