id	label	xref
"DOID:4928"	"intrahepatic cholangiocarcinoma"	"SNOMEDCT_US_2023_03_01:1260050006"
"DOID:4928"	"intrahepatic cholangiocarcinoma"	"UMLS_CUI:C0345905"
"DOID:1852"	"intrahepatic cholestasis"	"GARD:10214"
"DOID:1852"	"intrahepatic cholestasis"	"MESH:D002780"
"DOID:1852"	"intrahepatic cholestasis"	"NCI:C84400"
"DOID:1852"	"intrahepatic cholestasis"	"ORDO:284385"
"DOID:1852"	"intrahepatic cholestasis"	"SNOMEDCT_US_2023_03_01:4637005"
"DOID:1852"	"intrahepatic cholestasis"	"UMLS_CUI:C0008372"
"DOID:0070227"	"intrahepatic cholestasis of pregnancy"	"GARD:9804"
"DOID:0070227"	"intrahepatic cholestasis of pregnancy"	"MESH:C535932"
"DOID:0070227"	"intrahepatic cholestasis of pregnancy"	"ORDO:69665"
"DOID:0070228"	"intrahepatic cholestasis of pregnancy 1"	"MIM:147480"
"DOID:0070229"	"intrahepatic cholestasis of pregnancy 3"	"MIM:614972"
"DOID:12298"	"intrahepatic gall duct cancer"	"ICD9CM:155.1"
"DOID:12298"	"intrahepatic gall duct cancer"	"SNOMEDCT_US_2023_03_01:187777008"
"DOID:12298"	"intrahepatic gall duct cancer"	"UMLS_CUI:C0546835"
"DOID:468"	"intramuscular hemangioma"	"ICDO:9132/0"
"DOID:468"	"intramuscular hemangioma"	"MESH:D006391"
"DOID:468"	"intramuscular hemangioma"	"NCI:C3699"
"DOID:468"	"intramuscular hemangioma"	"SNOMEDCT_US_2023_03_01:54249004"
"DOID:468"	"intramuscular hemangioma"	"UMLS_CUI:C0205789"
"DOID:4696"	"intraneural perineurioma"	"GARD:10921"
"DOID:4696"	"intraneural perineurioma"	"NCI:C6911"
"DOID:4696"	"intraneural perineurioma"	"SNOMEDCT_US_2023_03_01:768934004"
"DOID:4696"	"intraneural perineurioma"	"UMLS_CUI:C1370658"
"DOID:775"	"intraocular lymphoma"	"MESH:D064090"
"DOID:775"	"intraocular lymphoma"	"NCI:C9184"
"DOID:775"	"intraocular lymphoma"	"UMLS_CUI:C0281658"
"DOID:6992"	"intraocular mixed cell type melanoma"	"NCI:C7989"
"DOID:6992"	"intraocular mixed cell type melanoma"	"UMLS_CUI:C0279693"
"DOID:4653"	"intraocular retinoblastoma"	"NCI:C7846"
"DOID:4653"	"intraocular retinoblastoma"	"UMLS_CUI:C0278717"
"DOID:4141"	"intraorbital meningioma"	"MESH:D008579"
"DOID:4141"	"intraorbital meningioma"	"NCI:C6778"
"DOID:4141"	"intraorbital meningioma"	"UMLS_CUI:C1334261"
"DOID:12972"	"intrapelvic lymph node leukemic reticuloendotheliosis"	"ICD9CM:202.46"
"DOID:12972"	"intrapelvic lymph node leukemic reticuloendotheliosis"	"SNOMEDCT_US_2023_03_01:188650008"
"DOID:12972"	"intrapelvic lymph node leukemic reticuloendotheliosis"	"UMLS_CUI:C0153831"
"DOID:0081457"	"intrathyroid thymic carcinoma"	"ICDO:8589/3"
"DOID:0081457"	"intrathyroid thymic carcinoma"	"NCI:C46106"
"DOID:8275"	"intratubular embryonal carcinoma"	"NCI:C7325"
"DOID:8275"	"intratubular embryonal carcinoma"	"UMLS_CUI:C1336096"
"DOID:4266"	"intravascular angioleiomyoma"	"NCI:C5355"
"DOID:4266"	"intravascular angioleiomyoma"	"UMLS_CUI:C1334267"
"DOID:9603"	"intravascular fasciitis"	"NCI:C4729"
"DOID:9603"	"intravascular fasciitis"	"SNOMEDCT_US_2023_03_01:254738007"
"DOID:9603"	"intravascular fasciitis"	"UMLS_CUI:C0432529"
"DOID:0081311"	"intravascular large B-cell lymphoma"	"ICDO:9712/3"
"DOID:0081311"	"intravascular large B-cell lymphoma"	"NCI:C4342"
"DOID:5729"	"intravenous leiomyomatosis"	"GARD:10802"
"DOID:5729"	"intravenous leiomyomatosis"	"NCI:C4518"
"DOID:5729"	"intravenous leiomyomatosis"	"SNOMEDCT_US_2023_03_01:254883003"
"DOID:5729"	"intravenous leiomyomatosis"	"UMLS_CUI:C0346200"
"DOID:3772"	"intraventricular meningioma"	"MESH:D008579"
"DOID:3772"	"intraventricular meningioma"	"NCI:C5273"
"DOID:3772"	"intraventricular meningioma"	"UMLS_CUI:C1334271"
"DOID:9360"	"intrinsic asthma"	"ICD10CM:J45"
"DOID:9360"	"intrinsic asthma"	"ICD9CM:493.1"
"DOID:9360"	"intrinsic asthma"	"SNOMEDCT_US_2023_03_01:266397004"
"DOID:9360"	"intrinsic asthma"	"UMLS_CUI:C0155880"
"DOID:8446"	"intussusception"	"ICD10CM:K56.1"
"DOID:8446"	"intussusception"	"ICD9CM:560.0"
"DOID:8446"	"intussusception"	"MESH:D007443"
"DOID:8446"	"intussusception"	"MIM:147710"
"DOID:8446"	"intussusception"	"NCI:C113484"
"DOID:8446"	"intussusception"	"SNOMEDCT_US_2023_03_01:155772009"
"DOID:8446"	"intussusception"	"UMLS_CUI:C0021933"
"DOID:6477"	"invasive bladder transitional cell carcinoma"	"NCI:C27885"
"DOID:6477"	"invasive bladder transitional cell carcinoma"	"UMLS_CUI:C1334281"
"DOID:3008"	"invasive ductal carcinoma"	"MESH:D018270"
"DOID:3008"	"invasive ductal carcinoma"	"NCI:C4017"
"DOID:3008"	"invasive ductal carcinoma"	"NCI:C4194"
"DOID:3008"	"invasive ductal carcinoma"	"SNOMEDCT_US_2023_03_01:408643008"
"DOID:3008"	"invasive ductal carcinoma"	"UMLS_CUI:C1134719"
"DOID:3008"	"invasive ductal carcinoma"	"UMLS_CUI:C1527349"
"DOID:3457"	"invasive lobular carcinoma"	"MESH:D018275"
"DOID:3457"	"invasive lobular carcinoma"	"NCI:C3771"
"DOID:3457"	"invasive lobular carcinoma"	"SNOMEDCT_US_2023_03_01:89740008"
"DOID:3457"	"invasive lobular carcinoma"	"UMLS_CUI:C0206692"
"DOID:3283"	"invasive malignant thymoma"	"NCI:C6453"
"DOID:3283"	"invasive malignant thymoma"	"UMLS_CUI:C0278846"
"DOID:6945"	"inverted follicular keratosis"	"NCI:C9007"
"DOID:6945"	"inverted follicular keratosis"	"SNOMEDCT_US_2023_03_01:201096007"
"DOID:6945"	"inverted follicular keratosis"	"UMLS_CUI:C0334019"
"DOID:3179"	"inverted papilloma"	"MESH:D018308"
"DOID:3179"	"inverted papilloma"	"NCI:C3793"
"DOID:3179"	"inverted papilloma"	"SNOMEDCT_US_2023_03_01:104081000119103"
"DOID:3179"	"inverted papilloma"	"UMLS_CUI:C0206721"
"DOID:4630"	"inverted transitional papilloma"	"SNOMEDCT_US_2023_03_01:46580000"
"DOID:4630"	"inverted transitional papilloma"	"UMLS_CUI:C0334269"
"DOID:5083"	"iodine hypothyroidism"	"ICD9CM:244.2"
"DOID:5083"	"iodine hypothyroidism"	"SNOMEDCT_US_2023_03_01:190279008"
"DOID:5083"	"iodine hypothyroidism"	"UMLS_CUI:C0154159"
"DOID:9383"	"iridocyclitis"	"ICD10CM:H20.01"
"DOID:9383"	"iridocyclitis"	"ICD9CM:364.01"
"DOID:9383"	"iridocyclitis"	"ICD9CM:364.2"
"DOID:9383"	"iridocyclitis"	"SNOMEDCT_US_2023_03_01:193485000"
"DOID:9383"	"iridocyclitis"	"SNOMEDCT_US_2023_03_01:193496008"
"DOID:9383"	"iridocyclitis"	"UMLS_CUI:C0007832"
"DOID:9383"	"iridocyclitis"	"UMLS_CUI:C0154909"
"DOID:0050786"	"iridogoniodysgenesis syndrome"	"GARD:3026"
"DOID:0050786"	"iridogoniodysgenesis syndrome"	"MIM:137600"
"DOID:0050786"	"iridogoniodysgenesis syndrome"	"MIM:601631"
"DOID:0050786"	"iridogoniodysgenesis syndrome"	"ORDO:98634"
"DOID:3478"	"iris cancer"	"MESH:D015811"
"DOID:3478"	"iris cancer"	"NCI:C3142"
"DOID:3478"	"iris cancer"	"NCI:C4554"
"DOID:3478"	"iris cancer"	"SNOMEDCT_US_2023_03_01:188264002"
"DOID:3478"	"iris cancer"	"SNOMEDCT_US_2023_03_01:231964001"
"DOID:3478"	"iris cancer"	"UMLS_CUI:C0022079"
"DOID:3478"	"iris cancer"	"UMLS_CUI:C0346372"
"DOID:240"	"iris disease"	"MESH:D007499"
"DOID:240"	"iris disease"	"NCI:C34737"
"DOID:240"	"iris disease"	"SNOMEDCT_US_2023_03_01:85478004"
"DOID:240"	"iris disease"	"UMLS_CUI:C0022078"
"DOID:6993"	"iris mixed cell melanoma"	"NCI:C6101"
"DOID:6993"	"iris mixed cell melanoma"	"UMLS_CUI:C1334210"
"DOID:7328"	"iris spindle cell melanoma"	"NCI:C6098"
"DOID:7328"	"iris spindle cell melanoma"	"UMLS_CUI:C1334287"
"DOID:1406"	"iritis"	"MESH:D007500"
"DOID:1406"	"iritis"	"NCI:C50621"
"DOID:1406"	"iritis"	"SNOMEDCT_US_2023_03_01:65074000"
"DOID:1406"	"iritis"	"UMLS_CUI:C0022081"
"DOID:11758"	"iron deficiency anemia"	"ICD9CM:280.8"
"DOID:11758"	"iron deficiency anemia"	"SNOMEDCT_US_2023_03_01:191129007"
"DOID:11758"	"iron deficiency anemia"	"UMLS_CUI:C0029810"
"DOID:2351"	"iron metabolism disease"	"ICD10CM:E83.1"
"DOID:2351"	"iron metabolism disease"	"ICD9CM:275.0"
"DOID:2351"	"iron metabolism disease"	"MESH:D019189"
"DOID:2351"	"iron metabolism disease"	"SNOMEDCT_US_2023_03_01:30913008"
"DOID:2351"	"iron metabolism disease"	"UMLS_CUI:C0012715"
"DOID:13919"	"irregular astigmatism"	"ICD10CM:H52.21"
"DOID:13919"	"irregular astigmatism"	"ICD9CM:367.22"
"DOID:13919"	"irregular astigmatism"	"SNOMEDCT_US_2023_03_01:47099006"
"DOID:13919"	"irregular astigmatism"	"UMLS_CUI:C0152194"
"DOID:9778"	"irritable bowel syndrome"	"ICD10CM:K58"
"DOID:9778"	"irritable bowel syndrome"	"ICD9CM:564.1"
"DOID:9778"	"irritable bowel syndrome"	"KEGG:05321"
"DOID:9778"	"irritable bowel syndrome"	"MESH:D043183"
"DOID:9778"	"irritable bowel syndrome"	"NCI:C82343"
"DOID:9778"	"irritable bowel syndrome"	"SNOMEDCT_US_2023_03_01:155783000"
"DOID:9778"	"irritable bowel syndrome"	"UMLS_CUI:C0022104"
"DOID:2772"	"irritant dermatitis"	"ICD10CM:L24.9"
"DOID:2772"	"irritant dermatitis"	"MESH:D017453"
"DOID:2772"	"irritant dermatitis"	"NCI:C27151"
"DOID:2772"	"irritant dermatitis"	"SNOMEDCT_US_2023_03_01:110979008"
"DOID:2772"	"irritant dermatitis"	"UMLS_CUI:C0162823"
"DOID:326"	"ischemia"	"MESH:D007511"
"DOID:326"	"ischemia"	"NCI:C34738"
"DOID:326"	"ischemia"	"SNOMEDCT_US_2023_03_01:52674009"
"DOID:326"	"ischemia"	"UMLS_CUI:C0022116"
"DOID:0060181"	"ischemic colitis"	"ICD10CM:K55.9"
"DOID:0060181"	"ischemic colitis"	"MESH:D017091"
"DOID:0060181"	"ischemic colitis"	"SNOMEDCT_US_2023_03_01:30588004"
"DOID:0060181"	"ischemic colitis"	"UMLS_CUI:C0162529"
"DOID:9601"	"ischemic fasciitis"	"NCI:C6483"
"DOID:9601"	"ischemic fasciitis"	"SNOMEDCT_US_2023_03_01:403990005"
"DOID:9601"	"ischemic fasciitis"	"UMLS_CUI:C1304514"
"DOID:1195"	"ischemic neuropathy"	"NCI:C27025"
"DOID:1195"	"ischemic neuropathy"	"SNOMEDCT_US_2023_03_01:129611009"
"DOID:1195"	"ischemic neuropathy"	"UMLS_CUI:C0238309"
"DOID:0111382"	"ischiocoxopodopatellar syndrome"	"GARD:3030"
"DOID:0111382"	"ischiocoxopodopatellar syndrome"	"MESH:C535540"
"DOID:0111382"	"ischiocoxopodopatellar syndrome"	"MESH:C536307"
"DOID:0111382"	"ischiocoxopodopatellar syndrome"	"MIM:147891"
"DOID:0111382"	"ischiocoxopodopatellar syndrome"	"ORDO:1509"
"DOID:0111382"	"ischiocoxopodopatellar syndrome"	"SNOMEDCT_US_2023_03_01:720752007"
"DOID:0111382"	"ischiocoxopodopatellar syndrome"	"UMLS_CUI:C1840061"
"DOID:0111382"	"ischiocoxopodopatellar syndrome"	"UMLS_CUI:C1868581"
"DOID:1799"	"islet cell tumor"	"ICD10CM:C25.4"
"DOID:1799"	"islet cell tumor"	"ICD10CM:D13.7"
"DOID:1799"	"islet cell tumor"	"MESH:D007516"
"DOID:1799"	"islet cell tumor"	"SNOMEDCT_US_2023_03_01:254611009"
"DOID:1799"	"islet cell tumor"	"SNOMEDCT_US_2023_03_01:261713004"
"DOID:1799"	"islet cell tumor"	"UMLS_CUI:C0242363"
"DOID:1799"	"islet cell tumor"	"UMLS_CUI:C0496784"
"DOID:0060603"	"isolated anhidrosis with normal sweat glands"	"MIM:106190"
"DOID:0110213"	"isolated cleft palate"	"ICD10CM:Q35.1"
"DOID:0110213"	"isolated cleft palate"	"ICD10CM:Q35.3"
"DOID:0110213"	"isolated cleft palate"	"ICD10CM:Q35.5"
"DOID:0110213"	"isolated cleft palate"	"ICD10CM:Q35.7"
"DOID:0110213"	"isolated cleft palate"	"ICD10CM:Q35.9"
"DOID:0110213"	"isolated cleft palate"	"MIM:119540"
"DOID:0110213"	"isolated cleft palate"	"ORDO:2014"
"DOID:0111717"	"isolated cryptophthalmia"	"MESH:C565138"
"DOID:0111717"	"isolated cryptophthalmia"	"MIM:123570"
"DOID:0111717"	"isolated cryptophthalmia"	"ORDO:91396"
"DOID:0111717"	"isolated cryptophthalmia"	"UMLS_CUI:C1852453"
"DOID:0111148"	"isolated ectopia lentis"	"ICD10CM:Q12.1"
"DOID:0111148"	"isolated ectopia lentis"	"ICD9CM:743.37"
"DOID:0111148"	"isolated ectopia lentis"	"MESH:C536184"
"DOID:0111148"	"isolated ectopia lentis"	"MESH:D004479"
"DOID:0111148"	"isolated ectopia lentis"	"NCI:C125484"
"DOID:0111148"	"isolated ectopia lentis"	"ORDO:1885"
"DOID:0111148"	"isolated ectopia lentis"	"SNOMEDCT_US_2023_03_01:231976001"
"DOID:0111148"	"isolated ectopia lentis"	"UMLS_CUI:C0013581"
"DOID:0111148"	"isolated ectopia lentis"	"UMLS_CUI:C2746069"
"DOID:0111338"	"isolated elevated serum creatine phosphokinase levels"	"MIM:123320"
"DOID:0060870"	"isolated growth hormone deficiency"	"GARD:12556"
"DOID:0060870"	"isolated growth hormone deficiency"	"ICD10CM:E23.0"
"DOID:0060870"	"isolated growth hormone deficiency"	"ICD9CM:253.3"
"DOID:0060870"	"isolated growth hormone deficiency"	"MESH:D004393"
"DOID:0060870"	"isolated growth hormone deficiency"	"NCI:C34555"
"DOID:0060870"	"isolated growth hormone deficiency"	"ORDO:631"
"DOID:0060870"	"isolated growth hormone deficiency"	"SNOMEDCT_US_2023_03_01:270485009"
"DOID:0060870"	"isolated growth hormone deficiency"	"UMLS_CUI:C0013338"
"DOID:0060873"	"isolated growth hormone deficiency type IA"	"ICD10CM:E23.0"
"DOID:0060873"	"isolated growth hormone deficiency type IA"	"MIM:262400"
"DOID:0060873"	"isolated growth hormone deficiency type IA"	"ORDO:231662"
"DOID:0060874"	"isolated growth hormone deficiency type IB"	"ICD10CM:E23.0"
"DOID:0060874"	"isolated growth hormone deficiency type IB"	"MIM:612781"
"DOID:0060874"	"isolated growth hormone deficiency type IB"	"MIM:618157"
"DOID:0060874"	"isolated growth hormone deficiency type IB"	"ORDO:231671"
"DOID:0060872"	"isolated growth hormone deficiency type II"	"ICD10CM:E23.0"
"DOID:0060872"	"isolated growth hormone deficiency type II"	"MESH:C562704"
"DOID:0060872"	"isolated growth hormone deficiency type II"	"MIM:173100"
"DOID:0060872"	"isolated growth hormone deficiency type II"	"ORDO:231679"
"DOID:0060875"	"isolated growth hormone deficiency type III"	"GARD:3921"
"DOID:0060875"	"isolated growth hormone deficiency type III"	"ICD10CM:E23.0"
"DOID:0060875"	"isolated growth hormone deficiency type III"	"MIM:307200"
"DOID:0060875"	"isolated growth hormone deficiency type III"	"ORDO:231692"
"DOID:0111371"	"isolated hyperchlorhidrosis"	"MIM:143860"
"DOID:0111371"	"isolated hyperchlorhidrosis"	"ORDO:542657"
"DOID:0111371"	"isolated hyperchlorhidrosis"	"SNOMEDCT_US_2023_03_01:709413001"
"DOID:0111371"	"isolated hyperchlorhidrosis"	"UMLS_CUI:C1840437"
"DOID:0060840"	"isolated microphthalmia 1"	"ICD10CM:Q11.0"
"DOID:0060840"	"isolated microphthalmia 1"	"MIM:251600"
"DOID:0060840"	"isolated microphthalmia 1"	"ORDO:2542"
"DOID:0060839"	"isolated microphthalmia 2"	"ICD10CM:Q11.0"
"DOID:0060839"	"isolated microphthalmia 2"	"MIM:610093"
"DOID:0060839"	"isolated microphthalmia 2"	"ORDO:2542"
"DOID:0060842"	"isolated microphthalmia 3"	"ICD10CM:Q11.0"
"DOID:0060842"	"isolated microphthalmia 3"	"MIM:611038"
"DOID:0060842"	"isolated microphthalmia 3"	"ORDO:2542"
"DOID:0060836"	"isolated microphthalmia 4"	"ICD10CM:Q11.0"
"DOID:0060836"	"isolated microphthalmia 4"	"MIM:613094"
"DOID:0060836"	"isolated microphthalmia 4"	"ORDO:2542"
"DOID:0060837"	"isolated microphthalmia 5"	"ICD10CM:Q15.8"
"DOID:0060837"	"isolated microphthalmia 5"	"MIM:611040"
"DOID:0060837"	"isolated microphthalmia 5"	"ORDO:251279"
"DOID:0060835"	"isolated microphthalmia 6"	"ICD10CM:Q11.0"
"DOID:0060835"	"isolated microphthalmia 6"	"MIM:613517"
"DOID:0060835"	"isolated microphthalmia 6"	"ORDO:2542"
"DOID:0060838"	"isolated microphthalmia 7"	"ICD10CM:Q11.0"
"DOID:0060838"	"isolated microphthalmia 7"	"MIM:613704"
"DOID:0060838"	"isolated microphthalmia 7"	"ORDO:2542"
"DOID:0060841"	"isolated microphthalmia 8"	"ICD10CM:Q11.0"
"DOID:0060841"	"isolated microphthalmia 8"	"MIM:615113"
"DOID:0060841"	"isolated microphthalmia 8"	"ORDO:2542"
"DOID:0081357"	"isolated mitochondrial myopathy"	"MIM:616209"
"DOID:0081357"	"isolated mitochondrial myopathy"	"ORDO:457050"
"DOID:0111270"	"isolated sulfite oxidase deficiency"	"GARD:5062"
"DOID:0111270"	"isolated sulfite oxidase deficiency"	"ICD10CM:E72.19"
"DOID:0111270"	"isolated sulfite oxidase deficiency"	"MESH:C538141"
"DOID:0111270"	"isolated sulfite oxidase deficiency"	"MIM:272300"
"DOID:0111270"	"isolated sulfite oxidase deficiency"	"ORDO:99731"
"DOID:0111270"	"isolated sulfite oxidase deficiency"	"SNOMEDCT_US_2023_03_01:237935000"
"DOID:0111270"	"isolated sulfite oxidase deficiency"	"SNOMEDCT_US_2023_03_01:40873003"
"DOID:0111270"	"isolated sulfite oxidase deficiency"	"UMLS_CUI:C0268624"
"DOID:0111270"	"isolated sulfite oxidase deficiency"	"UMLS_CUI:C2931746"
"DOID:0040008"	"isoniazide allergy"	"ICD10CM:Z88.1"
"DOID:14753"	"isovaleric acidemia"	"GARD:465"
"DOID:14753"	"isovaleric acidemia"	"ICD10CM:E71.110"
"DOID:14753"	"isovaleric acidemia"	"MESH:C538167"
"DOID:14753"	"isovaleric acidemia"	"MIM:243500"
"DOID:14753"	"isovaleric acidemia"	"NCI:C98964"
"DOID:14753"	"isovaleric acidemia"	"SNOMEDCT_US_2023_03_01:87827003"
"DOID:14753"	"isovaleric acidemia"	"UMLS_CUI:C0268575"
"DOID:9459"	"isthmus cancer"	"ICD9CM:182.1"
"DOID:9459"	"isthmus cancer"	"UMLS_CUI:C0153575"
"DOID:0060008"	"janus kinase-3 deficiency"	"MIM:600802"
"DOID:1862"	"jaw cancer"	"MESH:D007573"
"DOID:1862"	"jaw cancer"	"SNOMEDCT_US_2023_03_01:126634001"
"DOID:1862"	"jaw cancer"	"UMLS_CUI:C0022364"
"DOID:560"	"jaw-winking syndrome"	"ICD10CM:Q07.8"
"DOID:560"	"jaw-winking syndrome"	"ICD9CM:374.43"
"DOID:560"	"jaw-winking syndrome"	"MESH:C535908"
"DOID:560"	"jaw-winking syndrome"	"MIM:154600"
"DOID:560"	"jaw-winking syndrome"	"SNOMEDCT_US_2023_03_01:5127009"
"DOID:560"	"jaw-winking syndrome"	"UMLS_CUI:C0266521"
"DOID:13499"	"jejunal cancer"	"ICD10CM:C17.1"
"DOID:13499"	"jejunal cancer"	"ICD9CM:152.1"
"DOID:13499"	"jejunal cancer"	"MESH:D007580"
"DOID:13499"	"jejunal cancer"	"NCI:C170919"
"DOID:13499"	"jejunal cancer"	"SNOMEDCT_US_2023_03_01:93846004"
"DOID:13499"	"jejunal cancer"	"UMLS_CUI:C0153427"
"DOID:3218"	"jejunal neoplasm"	"MESH:D007580"
"DOID:3218"	"jejunal neoplasm"	"NCI:C8401"
"DOID:3218"	"jejunal neoplasm"	"SNOMEDCT_US_2023_03_01:254575004"
"DOID:3218"	"jejunal neoplasm"	"UMLS_CUI:C0022374"
"DOID:3216"	"jejunal somatostatinoma"	"NCI:C5787"
"DOID:3216"	"jejunal somatostatinoma"	"UMLS_CUI:C1334297"
"DOID:0060188"	"jejunoileitis"	"ICD10CM:K50.0"
"DOID:6110"	"jugular foramen meningioma"	"NCI:C5293"
"DOID:6110"	"jugular foramen meningioma"	"UMLS_CUI:C1334298"
"DOID:3209"	"junctional epidermolysis bullosa"	"GARD:2152"
"DOID:3209"	"junctional epidermolysis bullosa"	"MESH:D016109"
"DOID:3209"	"junctional epidermolysis bullosa"	"NCI:C90598"
"DOID:3209"	"junctional epidermolysis bullosa"	"SNOMEDCT_US_2023_03_01:76905008"
"DOID:3209"	"junctional epidermolysis bullosa"	"UMLS_CUI:C0079301"
"DOID:0060737"	"junctional epidermolysis bullosa Herlitz type"	"ICD10CM:Q81.1"
"DOID:0060737"	"junctional epidermolysis bullosa Herlitz type"	"MIM:226700"
"DOID:0060737"	"junctional epidermolysis bullosa Herlitz type"	"ORDO:79404"
"DOID:0060738"	"junctional epidermolysis bullosa non-Herlitz type"	"ICD10CM:Q81.8"
"DOID:0060738"	"junctional epidermolysis bullosa non-Herlitz type"	"MIM:226650"
"DOID:0060738"	"junctional epidermolysis bullosa non-Herlitz type"	"ORDO:79402"
"DOID:0060738"	"junctional epidermolysis bullosa non-Herlitz type"	"ORDO:89840"
"DOID:0060733"	"junctional epidermolysis bullosa with pyloric atresia"	"ICD10CM:Q81.8"
"DOID:0060733"	"junctional epidermolysis bullosa with pyloric atresia"	"MIM:226730"
"DOID:0060733"	"junctional epidermolysis bullosa with pyloric atresia"	"ORDO:79403"
"DOID:0111324"	"juvenile absence epilepsy 1"	"MIM:607631"
"DOID:0081381"	"juvenile amyotrophic lateral sclerosis type 27"	"MIM:620285"
"DOID:0110067"	"juvenile amyotrophic lateral sclerosis with dementia"	"MIM:205200"
"DOID:0040092"	"juvenile ankylosing spondylitis"	"ICD10CM:M08.1"
"DOID:0040092"	"juvenile ankylosing spondylitis"	"SNOMEDCT_US_2023_03_01:201802002"
"DOID:0040092"	"juvenile ankylosing spondylitis"	"UMLS_CUI:C0409675"
"DOID:8507"	"juvenile dermatitis herpetiformis"	"ICD10CM:L12.2"
"DOID:8507"	"juvenile dermatitis herpetiformis"	"ICD9CM:694.2"
"DOID:8507"	"juvenile dermatitis herpetiformis"	"SNOMEDCT_US_2023_03_01:267799009"
"DOID:8507"	"juvenile dermatitis herpetiformis"	"UMLS_CUI:C0152092"
"DOID:1068"	"juvenile glaucoma"	"MIM:137750"
"DOID:1068"	"juvenile glaucoma"	"ORDO:98977"
"DOID:0050458"	"juvenile myelomonocytic leukemia"	"GARD:9884"
"DOID:0050458"	"juvenile myelomonocytic leukemia"	"ICD10CM:C93.3"
"DOID:0050458"	"juvenile myelomonocytic leukemia"	"ICDO:9946/3"
"DOID:0050458"	"juvenile myelomonocytic leukemia"	"MESH:D054429"
"DOID:0050458"	"juvenile myelomonocytic leukemia"	"MIM:607785"
"DOID:0050458"	"juvenile myelomonocytic leukemia"	"NCI:C9233"
"DOID:0050458"	"juvenile myelomonocytic leukemia"	"SNOMEDCT_US_2023_03_01:445227008"
"DOID:0050458"	"juvenile myelomonocytic leukemia"	"UMLS_CUI:C0349639"
"DOID:4890"	"juvenile myoclonic epilepsy"	"GARD:6808"
"DOID:4890"	"juvenile myoclonic epilepsy"	"MESH:D020190"
"DOID:4890"	"juvenile myoclonic epilepsy"	"MIM:254770"
"DOID:4890"	"juvenile myoclonic epilepsy"	"NCI:C84796"
"DOID:4890"	"juvenile myoclonic epilepsy"	"ORDO:307"
"DOID:4890"	"juvenile myoclonic epilepsy"	"ORDO:862"
"DOID:4890"	"juvenile myoclonic epilepsy"	"SNOMEDCT_US_2023_03_01:6204001"
"DOID:4890"	"juvenile myoclonic epilepsy"	"UMLS_CUI:C0270853"
"DOID:0111325"	"juvenile myoclonic epilepsy 10"	"MIM:617924"
"DOID:0111326"	"juvenile myoclonic epilepsy 3"	"MIM:608816"
"DOID:0111327"	"juvenile myoclonic epilepsy 4"	"MIM:611364"
"DOID:0111328"	"juvenile myoclonic epilepsy 9"	"MIM:614280"
"DOID:6811"	"juvenile pilocytic astrocytoma"	"MESH:D001254"
"DOID:6811"	"juvenile pilocytic astrocytoma"	"NCI:C27081"
"DOID:6811"	"juvenile pilocytic astrocytoma"	"UMLS_CUI:C0280783"
"DOID:0050787"	"juvenile polyposis syndrome"	"GARD:3065"
"DOID:0050787"	"juvenile polyposis syndrome"	"MESH:C537702"
"DOID:0050787"	"juvenile polyposis syndrome"	"MIM:174900"
"DOID:0111543"	"juvenile polyposis-hereditary hemorrhagic telangiectasia syndrome"	"MIM:175050"
"DOID:676"	"juvenile rheumatoid arthritis"	"GARD:3067"
"DOID:676"	"juvenile rheumatoid arthritis"	"ICD10CM:M08.4"
"DOID:676"	"juvenile rheumatoid arthritis"	"ICD9CM:714.3"
"DOID:676"	"juvenile rheumatoid arthritis"	"ICD9CM:714.31"
"DOID:676"	"juvenile rheumatoid arthritis"	"ICD9CM:714.32"
"DOID:676"	"juvenile rheumatoid arthritis"	"ICD9CM:714.33"
"DOID:676"	"juvenile rheumatoid arthritis"	"MIM:604302"
"DOID:676"	"juvenile rheumatoid arthritis"	"NCI:C26979"
"DOID:676"	"juvenile rheumatoid arthritis"	"NCI:C61279"
"DOID:676"	"juvenile rheumatoid arthritis"	"ORDO:92"
"DOID:676"	"juvenile rheumatoid arthritis"	"SNOMEDCT_US_2023_03_01:201798003"
"DOID:676"	"juvenile rheumatoid arthritis"	"SNOMEDCT_US_2023_03_01:74391003"
"DOID:676"	"juvenile rheumatoid arthritis"	"SNOMEDCT_US_2023_03_01:7441009"
"DOID:676"	"juvenile rheumatoid arthritis"	"SNOMEDCT_US_2023_03_01:83793004"
"DOID:676"	"juvenile rheumatoid arthritis"	"UMLS_CUI:C0157916"
"DOID:676"	"juvenile rheumatoid arthritis"	"UMLS_CUI:C0157917"
"DOID:676"	"juvenile rheumatoid arthritis"	"UMLS_CUI:C0157918"
"DOID:676"	"juvenile rheumatoid arthritis"	"UMLS_CUI:C0409667"
"DOID:12376"	"juvenile spinal muscular atrophy"	"ICD9CM:335.11"
"DOID:12376"	"juvenile spinal muscular atrophy"	"MESH:D014897"
"DOID:12376"	"juvenile spinal muscular atrophy"	"MIM:253400"
"DOID:12376"	"juvenile spinal muscular atrophy"	"NCI:C118847"
"DOID:12376"	"juvenile spinal muscular atrophy"	"SNOMEDCT_US_2023_03_01:54280009"
"DOID:12376"	"juvenile spinal muscular atrophy"	"UMLS_CUI:C0152109"
"DOID:6032"	"juvenile type testicular granulosa cell tumor"	"NCI:C39947"
